probe	01008T_E	01009_E	01012T_E	01013T_E	01015T_E	01016T_E	01017T_E	01018T_E	01019T_E	01020T_E	01022T_E	01025_E	01027_E	01028T_E	01029T_E	01030T_E	01031T_E	01032T_E	01033T_E	01034T_E	01035_E	01037_E	01040_E	01041_E	01044_E	01046_E	01048_E	1010-1	1012-1	1017-1	1022-1	1024-1	1031-1	1033	1034-2	1036-1	1047-1	1053-1	1056-4_DK	1058-2	1060-1	1065-1	1066-1	1073-1	1077-1	1078-1	1083-1	1086-1	1093-1	1105-1	1117-1	1131-1	1134-1	1145-1	1146-1	1158-1	1164-1	1182-1	1189-1	1191-1	1195	1206-1	1209-1	1210-1	1211-1	1211-2	1224-1	1238-1	1250-1	1252-1	1255-1	1257-1	1259-1	1264-1	1280-1	1282-1	1290-1	1293-1	1303-1	1325_S	1327-1	1330-1	1334-4	1335-1	1336-1	1337-1	1342-1	1345-2	1346-1	1349-1	1352-1	1354-1	1366-1	1367-1	1375-1	1379	1379-1	1390-1	1408-1	1412	1413	1415-1	1425-1_DK	1430-1	1434-1	1442	843-1	845-1	848	855-1	856-2	861-1	865-1	867	867_UK	876-1	879	880-1	881-1	886-1	8908_S	898-1	908	910	916-1	924-1	925-7	926-1	927-1	930-1	938-1	941-4	942-1	943	944-1	962-1	965	967-3	970-1	972-1	992-1	997-1	998-1	102_F	105_F	107_F	112_F	113_F	169_F	171_F	193_F	194_F	735-1_DK	1082-1_DK	112-10	129_UK	132_UK	140-16	154-5	167_UK	168_UK	177-1	187_UK	19134_S	19292_S	195	19700_S	19783_S	19992_S	20421_S	20577_S	20724_S	20750_S	20803_S	20975_S
SEQ1154	3.46418825	1.9282534	2.50040265	1.506020325	2.57107675	1.598787125	0.532128463	1.42357595	0.746234678	1.14196015	0.671403823	1.13896016	2.117149275	2.09928095	0.177613342	0.852811453	1.090667325	1.015027235	1.33934165	0.741990775	1.3970382	1.765494525	0.69436559	1.608917475	1.511540825	0.475482405	0.897025175	0.579913898	0.40737259	0.46201837	0.624845715	0.431412505	0.2055364	0.147760276	0.175249025	0.25880883	1.63738955	0.404323099	0.7474578	1.729380425	0.604009753	1.209800315	0.640957275	0.987534308	0.8676857	0.019489328	1.74978565	0.640236518	0.333271495	0.178323113	0.127239626	0.775574228	1.81990515	0.923556715	0.79782946	0.354855045	-0.053503035	-0.354027548	1.126898588	0.241171213	1.062318938	1.24493215	1.5411891	1.27335495	0.879528883	0.323083313	1.12960791	2.098044925	0.179006898	0.258345815	0.109972588	0.02992421	1.02012392	1.33303715	2.8037156	0.686726698	-0.0612224	1.638706575	0.944266768	0.668346525	1.397674775	0.986616458	0.7549929	0.286608905	2.011885325	1.546439275	0.512099125	-0.216078991	0.823040988	0.724036223	1.14041865	0.257616068	1.367745525	0.09801724	0.283836476	1.45693995	0.708841235	1.09464085	1.551386225	0.952846678	1.090854835	1.98038415	2.1443929	0.220031888	1.19021115	0.758194525	0.255067233	1.949665125	0.472421128	2.567783075	2.76312165	0.510294965	0.714992058	1.168442	0.49438294	1.272915367	0.4297329	0.64412627	0.781682818	0.908153248	-0.015679655	0.759593295	1.71719825	0.569460068	0.45492426	-0.051623697	0.778954922	1.401743167	0.278317121	1.9553937	0.363716983	0	-0.09907987	1.728492725	0.711305655	-0.127496854	0.054280105	0.87288704	1.4539525	1.042305615	0.797876723	1.8176396	2.195778725	0.319801705	1.628308775	1.006812643	1.66279925	1.55003425	1.738394975	0.93073599	1.8129403	1.485736225	1.431348575	0.43212973	0.72016878	0.881734065	1.68357765	1.50016215	0.642175233	1.4235859	0.965026375	1.923820275	1.7304118	0.816132885	0.863474233	0.787701778	0.72828192	0.897325295	0.863888068	1.16431185	0.69257923	2.948820475	0.886057358	2.082940275	1.618045775
SEQ1155	0.366087373	-0.466752948	0	-0.45499125	-0.136444287	0.88462325	0.14993093	-0.17424897	-0.570852567	0.803613933	-0.034242913	0	0.420393615	0.473795198	-0.84670737	1.127866775	-0.400731713	0.248517485	-0.242774048	-0.144863396	0.023355473	0.371341415	0.38285553	0.492337273	-0.362356433	-0.283254617	-1.5058964	1.092397583	0	0	-0.099210538	0.327852455	0	0.13704199	0.052235553	0.5599656	0.897115465	0.633318525	0.79979225	-0.26476358	1.16065505	0	0.023290749	0.006291783	0.5545338	0	0	0.812239563	0	0.7177094	0	0.464121378	0	1.506358375	0.755081875	0.513257547	0	-0.45707759	0.352329455	0	0.02575728	1.331740967	0	0.97018418	-0.4979666	0.247246423	0.61950171	-0.5076046	0.1724521	0	0.516551945	0	0.376716	-0.66477513	0.3099922	0.188864657	1.088594667	0.075965247	-0.21859352	-0.11356372	0.121881103	0.74741815	0.28897646	0.32121444	0.730449863	-0.140800218	0.157379869	0	0.630121533	0.7834929	0.170403959	0.498821545	0	0	0.44933328	0.206587628	-0.226398793	-0.872848065	-0.109999003	-0.350134397	0.005821249	0.237019393	0.95062495	0.160697595	-0.289177271	-0.21216213	0.201613072	0.430295285	-0.18222523	0.15137737	0.46757199	0.6040391	1.24630085	0.488693768	1.081982667	0.264809654	0.039275786	0.13998432	0	-0.100225803	-1.0895659	0	0.290044985	0.704651605	0.38720855	0.042174188	1.0046722	0.653444143	-0.4060337	0	-0.339096535	0.891401633	0.198852225	0.23564204	0.454385805	1.20988	0.271747463	1.5809206	0.5068625	0.208083518	-0.1098196	1.56495795	1.063898	0.492859813	0.216248036	0.025612523	0	0.63885707	0.279180733	0.08256429	0.227850035	-0.20053881	-0.803746293	0.067995735	-0.17575538	-0.6026825	-0.390853115	0.56299569	0.798202298	-0.07552718	1.0187651	1.00433475	-0.65392303	0.19084553	0.189805169	1.1173156	-0.098005584	0.012849263	0	0.37312698	0.24661147	1.089838585	-0.15425631	0.35590196	-0.438385905
SEQ1156	-0.47462134	-0.032784048	-0.682521613	0.442852215	-0.506074348	-0.32921548	-0.167387593	-0.17256926	-0.017823223	2.503246725	2.4015323	1.163927225	-0.235297639	-0.132173054	0.501910003	-0.261412335	0.301164134	0.3479741	-0.065270079	-0.217843299	0.650352708	-0.160888739	-0.043203789	0.661057225	0.683979125	1.229699475	1.60356455	0.522933893	-0.379574975	-0.033609798	0.40857501	-0.128893998	-0.049098466	2.1526659	0.121273965	0.103313318	0.764616618	-0.237709067	0.433324766	0.462237985	0.36064002	-0.037596768	-0.537977576	0.791906533	-0.648271233	0.769633538	-0.264999273	-0.372388141	-1.104498433	-0.19424317	0.204731653	-0.830982918	-0.399190779	-0.865107733	-0.375711285	0.87298911	0.87695985	-0.546781075	-0.001854347	0.54652655	2.3074493	-0.372457171	-0.168649277	-0.691788738	-0.416949548	1.261168475	0.581314553	0.256000522	-0.195436015	-0.704825658	-0.74169879	-0.269806505	0.67419517	-0.671892847	1.400254675	-0.039382483	-0.488858578	-0.37559101	-0.434339823	0.295061453	0.126096609	0.541288083	-0.422335835	-0.076756961	0.420461638	0.038724023	-0.845067658	1.2062416	0.022851209	1.36835805	-0.166089205	0.48758211	-0.322850972	-0.981657425	0.332905679	0.300098448	-0.514709885	-0.044042364	-0.728142283	-0.18937911	-0.274875102	0.795759124	0.797578715	-0.595203118	-0.485367855	0.298105303	-0.3707002	-1.041135335	2.097469675	-0.442352055	0.814768675	-0.346309863	0.012478913	0.518796493	0.813075098	0.018321838	1.494074125	0.00861485	-0.217896507	0.325540225	0.132275933	-0.804264435	0.686273673	2.6500275	-0.499997115	1.770407025	-0.22043439	-0.852259825	-0.694059341	-0.8106134	0.62527544	-1.449532575	-0.16439274	1.28922895	-0.899302488	0.761589928	0.201266919	0.848720715	-0.502983015	-0.4546363	0.384269693	-0.742283518	0.642511899	1.246488525	0.209690442	0.332150138	-0.01025135	-0.022134453	0.062966961	-0.24473913	0.776447628	-0.349121435	-0.101273708	0.103512239	-0.215999873	-0.656556005	-0.24885154	0.39791294	0.25103717	1.90073595	0.942241065	0.020961325	-0.404942605	0.36917579	0.376559004	0.505381218	0.18379663	-0.786771288	1.214879518	0.444210275	1.623149425	0.91832238	0.112750724	1.45761915	2.05954895
SEQ1157	0.706316115	0.875686435	0.736395943	1.796091875	0.988212678	1.181696838	0.23875449	1.7111206	0.908007785	0.073266377	0.218819838	0.596759035	0.812058775	1.021275498	1.2305329	1.169652183	1.404959625	0.882866493	0.920013175	1.0687706	1.463610675	1.45333965	1.20929615	0.874347663	1.52858525	1.469038475	0.204683578	0.380037718	0.88100635	0.068371426	-0.429196008	0.15107211	0.481685235	-0.279679413	-0.635434875	1.13775484	0.642459358	2.115557075	0.603313905	0.444728765	1.299830075	0.513961615	1.241356475	-0.405215165	2.020069075	0.269798128	1.210924165	0.814672503	0.795314688	0.561375305	0.18009023	1.548816225	-0.165602804	0.410880805	1.937885	0.63931221	1.4565209	0.957055215	1.204268075	0.2228958	-0.170580673	2.165488175	0.287405018	0.985736675	1.394813125	0.438668413	0.388787623	0.991370925	1.09331535	-0.262115884	1.7965407	0	1.11393999	1.016111143	0.820348458	1.427757925	0.76570165	1.825102425	0.764039463	0.098715443	0.62768219	1.2822154	1.3504728	1.513684275	0.773782013	0.341375693	1.052385	0.781615685	0.617010826	1.634912033	1.004752473	1.482282875	0.453943093	0.364814199	1.413613375	0.613237073	1.60874765	0.030473056	1.022007875	1.47801405	1.369145875	0.231605015	-0.03126236	0.432654215	0.947928633	0.96503702	0.854200638	0.21143292	0.023148965	0.085875336	0.48308492	0.830262845	0.437764483	1.37780905	0.124484963	1.06304713	0.060966714	1.150528908	0.44812439	0.318234273	0.521726983	1.438103	0.502646578	-0.09432699	1.4098907	0.178393038	1.39623015	1.2979825	0.794497075	0.986896563	-0.091402191	0.513095513	0.847238728	-0.143869369	0.653929385	0.9347576	-0.270812528	0.27073454	0.516606655	0.998963813	-0.038442227	1.197319075	0.795795518	0.262479245	0.31462547	-0.069060135	0.47171534	0.161005583	0.209306375	0.735524495	1.29798625	0.98274059	0.58336104	0.269847908	1.4334002	0.753607288	0.264762128	0.859980868	0.980786833	0.364349363	1.591052425	0.969046695	0.650163915	-0.153620348	0.961906583	0.378502855	-0.132572235	0.965479463	-0.160254735	0.275882646	-0.06068594	1.544070475	0.919848515	0.45017381	0.403647573
SEQ1158	0.98296949	0.89412289	1.29794665	2.0856308	-0.09565116	1.359603875	-0.537292265	1.47766405	0.641056775	-0.54118243	0.47459764	0.852523783	1.25152235	1.0967746	1.259211835	1.128853225	1.64142115	0.798985938	1.010042288	1.194979663	1.75427855	1.7510326	0.970459385	0.8381635	1.9336421	1.718387475	-0.220534662	0.294778195	0.939088135	0.060310518	1.279150275	-0.20471465	-0.010715046	-0.337110748	0.919901888	1.002566033	0.535112925	2.21244965	-0.18613999	1.879763425	0.4160328	0.613731358	0.638151293	0.881476635	2.09200105	-0.29119569	1.60204575	0.77866055	0.985555045	0.443083195	-0.449773343	1.364250225	0.20418955	0.576589398	0.63061919	0.405314325	-0.038954518	-0.258388022	1.009877535	-0.429404735	-0.560252788	0.453459633	0.58586684	0.553185608	1.35150095	0.317629273	0.8019538	1.2602164	0.77706619	-0.572429753	1.3143879	0.799224933	2.456793	1.30739955	1.17197445	1.25602925	0.816298765	0.40065914	0.487127913	1.150387555	0.558372553	-0.126003413	1.649461025	-0.218343064	1.00609079	0.789421393	0.254557432	0.724321928	1.53110875	1.86813965	1.72311835	0.708308563	0.81528154	-0.677806283	0.429877543	0.854568175	0.9704882	0.202232249	1.3342505	1.718875275	1.7031568	1.50954465	0.364696928	0.977126478	1.69566585	1.467551825	0.346494753	0.775889193	0.170860094	0.512594808	1.135590825	1.1770399	0.006065924	1.11775939	1.37085355	1.4608272	-0.128664083	1.3281045	0.423749813	1.234717	0.395006306	1.612349025	0.756084088	0.254404249	1.334293015	0.13300221	1.58589985	0.982838723	0.637998608	1.649807625	1.400064883	0.618746278	0.248763205	-0.51481953	0.58615487	0.443164469	0.00415476	0.79485476	-0.051341289	0.727559383	1.234018975	1.105621625	0.083520898	1.395514025	1.66395245	0.202448645	0.47385311	1.181465325	0.83737496	1.029787088	1.875744525	1.378966625	0.900393843	1.9760076	0.92003419	1.4079659	1.516420225	0.807756885	0.30031504	1.199868225	1.986114575	-0.251732888	1.583498425	0.647396603	1.085360925	-0.283894823	0.2700696	0.461175283	0.52916686	0.457544563	1.314909125	1.085602775	1.282981775	0.812214788	1.420506725
SEQ1159	0.917018238	1.231931075	0.90749846	2.2330865	0.620697665	1.2871357	-0.354880003	2.04042445	1.196044825	-0.537459315	0.401197153	0.53468671	1.1381291	1.364348425	1.6350445	1.002189393	1.691306675	0.58964878	1.335751925	1.352511488	1.9771458	1.95796105	1.132361213	0.936227083	2.0459891	1.167480075	-0.530403218	0.335516808	1.413749575	-0.528682013	1.940909125	-0.214597632	-0.286905283	-0.348062358	1.68697115	0.964874475	0.173596722	2.609892225	-0.4982089	2.127460225	0.867532875	0.14362197	0.68143768	1.306216275	2.212147975	0.097137232	0.5199715	0.595156508	1.871485475	0.4306278	-1.096800468	1.696672725	-0.488015683	0.712850125	0.730841725	0.903048118	0.236781293	-0.296202745	1.037930485	-0.384065315	-0.42189196	0.42949666	0.940506238	0.49947403	1.6062001	-0.439356955	1.4334438	0.95695036	1.44536705	-1.41198095	2.228308625	0.766731485	2.657600575	1.228127275	1.129531565	1.23922285	0.807002983	0.531745095	0.61643008	1.1518248	0.761885788	-0.016703727	1.541809875	-0.338100768	0.716337575	0.41020579	0.383350975	0.49142586	2.106777525	2.399080075	2.7983392	1.26955925	0.70748876	-1.105951845	0.793687548	1.108011825	0.833896563	0.017432469	0.893878725	1.9050028	1.8306269	1.78838175	0.489406366	0.548596865	1.20840045	1.51546035	1.10925825	0.370886038	-0.015424067	0.237847284	0.542537323	0.781655225	-0.073037837	1.225206375	1.072107587	1.7231252	-0.183404618	1.261912265	0.299070836	1.0702047	0.766587603	1.723358425	0.847804715	-0.433827745	1.789089125	0.352043748	1.679756425	1.4161082	0.778058743	0.553965295	1.131227313	0.161451712	0.6634045	-0.515751148	0.762623063	0.921931205	-0.504832595	0.023479045	-0.424796485	0.842344825	1.32457945	1.323592325	0.218957269	1.105775293	1.4947927	-0.082364745	0.46241465	1.271733135	0.957799858	1.2801411	2.022372425	1.62167905	0.99702172	2.1175771	1.016365225	1.3262842	1.232948775	1.077498375	0.513597025	0.909384725	2.0886707	0.060004043	1.37439865	0.41398787	1.03449774	-0.909253665	0.60954071	0.913471635	0.473540545	0.103288008	1.0966999	1.142909925	1.204772825	1.319928525	0.47355149
SEQ116	-0.552845417	0.308858556	-0.14443921	-0.055552288	-0.431968225	-0.349554938	-0.32313033	-0.017496491	-0.6339225	0.10672028	0.128665267	0.225040585	-0.256375612	-0.069641051	0.112342466	-0.290886351	-0.022929895	-0.150201321	0.056587283	0.082792106	-0.161217381	-0.149801403	-0.149101181	-0.011429364	0.084359595	0.071116371	-0.113792338	0.225651498	-0.466375548	0.6452476	-0.09227068	-0.330081865	-0.55055909	-0.386029598	-0.029772128	0.172871432	0.385775868	-0.322475847	-0.42209495	-0.13782659	0.080570332	1.090717593	0.121508199	-0.207117175	0.13752191	0.491038843	-0.086116553	0.116120604	-0.528485705	1.382321125	1.94686145	0.075901024	0.601116665	0.007943925	-0.596733325	-0.3837326	0.340221398	-0.430764715	1.191529825	0.339647408	0.0964184	-0.846465933	0.097104104	-0.100290563	-0.683115393	-0.791560735	-0.44763915	-0.142713571	1.113475638	-0.248147368	1.099951975	0.375512815	-0.009243232	-0.056934142	0.035989068	-0.101099736	0.058217893	0.128009323	-0.021752991	-0.213715611	0.075025755	0.175510359	-0.021102438	0.174931435	-0.58752028	-0.05644104	0.254652591	-0.489519538	0.137076953	-0.631375975	-0.451027178	-0.73322796	0.597847498	0.284325504	-0.6618072	-0.277798325	-0.16055236	0.281754303	-0.14034384	-0.279185975	-0.50221989	-0.059716372	-0.429285736	-0.259505805	-0.011828634	-0.60680045	-0.696506905	0.299985508	0.985775538	0.030294347	-0.648840303	1.71935925	-0.046178414	-0.851373055	-0.372840715	0.367474925	-0.7023478	0.175390651	0.038012614	-0.226207741	-0.087495148	-0.195863713	-0.432102438	-0.722234818	-0.02235172	-0.290479683	0.385739415	-0.16103529	0.415667715	1.432309275	-0.340168695	1.056179205	-0.730979175	-0.338615795	-0.351872073	0.05279941	-0.54867896	-0.831088013	0.70192107	0.81176799	-0.23015763	-0.335506408	0.168741359	-0.775878133	-0.319710573	-0.660300053	-0.815175395	-0.308675333	-0.509473175	-0.509238323	-0.757338753	-0.777982925	-0.301124884	0.076826378	0.13328108	-0.01137272	0.381248348	0.45125486	0.19326252	0.023380602	-0.293888885	0.147631058	0.251511234	0.416333428	-0.108420956	0.116383253	0.373078669	0.256310129	0.563312545	-0.201983251	1.065174267	-0.158894672	0.53758238	0.676845423	-0.658941973
SEQ1160	-2.16649845	-2.285996675	-1.894900425	-1.297990275	-1.7559927	-2.178179875	-1.541269275	-0.94396535	-1.305718675	-0.173066563	-1.25924845	-1.8737464	-1.55855855	-1.201504025	-1.911711375	-2.3302331	-1.8021962	-2.55384415	-2.35623255	-1.916918675	-2.128205775	-1.7195941	-0.692473045	0.56018584	-0.765408288	-1.3141766	-0.80370866	-2.20351835	-1.958735125	-1.525465925	-0.940091185	-1.468227975	-2.91787255	-1.763000475	-0.198749023	-2.52928695	-1.5190624	-2.91526715	-1.169774413	-1.68634075	-1.67375695	-1.246174675	-2.541916875	-1.112803325	-2.8329662	-2.0567272	-1.8807301	-2.762587125	-2.5805691	-2.59424485	-1.91111495	-2.675923	-1.5332052	-2.073306225	-2.384022675	-2.455351525	-0.84531203	-1.53311285	-2.347367975	-2.519385575	-2.172824975	-2.484522725	-1.6627018	-2.892497175	-2.6106031	-1.969001575	-1.96899275	-0.186102363	-3.022309525	-2.346841575	-2.3318524	-1.844377925	-1.56269815	0.769755205	-1.081005438	-2.051981675	-2.125575675	-2.807500225	-1.6314425	-0.717842775	-2.1351025	-1.12995915	-1.95828135	-0.888380513	-0.878270625	-1.784853525	-2.3970455	-1.496573375	-1.28935121	-1.171629443	-0.946158425	0.551830813	-0.959964763	-1.5212233	-1.272078125	-1.463621475	-2.1734278	-1.135815035	-2.219360525	-2.213690325	-2.67843295	-0.767703108	0.1703466	-2.030047975	-1.8945565	-1.801211175	-1.940534475	-1.048288913	-1.508816925	-1.90225015	-0.985445485	-2.32724375	-2.3391843	-2.194194275	0.380664355	-2.266321925	-1.171181008	-2.136833925	-1.103139675	-0.256806329	-2.022414675	-1.6891162	-1.857001075	-1.22606315	-2.73527725	-2.290371	-2.509190275	-2.6071406	-2.229160075	-2.189205625	-0.016506625	-2.7072442	-2.2551706	-1.572838375	-2.8937803	-2.66625375	-0.987148475	-1.043273735	-1.827324225	-2.6803438	-0.725078565	-2.51119805	-1.417525808	-1.40384975	-0.243863853	-1.2614384	-0.65884745	-0.502977645	-0.768064075	-1.202800375	-1.5442497	-2.11215115	-1.67795245	-0.906246288	-0.738878653	-2.236941125	-0.607840463	-1.504008085	-1.156207053	-1.180210475	-2.785751375	-1.983012425	-2.1586386	0.04955577	-0.590678863	-1.32948755	-1.163423408	-0.775917065	-0.994212738	-0.20096946	-0.941275608	-1.895769925	-1.02131975	1.2804486	-0.555583118
SEQ1161	-1.028649725	-0.752666853	-0.642776953	-0.153626569	-0.693534685	-0.849283463	-0.90850035	-0.626156555	-0.73377251	-0.060953983	-0.58549797	-0.748734623	-0.769694003	-0.8291252	-0.738431283	-1.310840835	-0.84475019	-1.567124575	-1.116624465	-0.946886793	-0.911057548	-1.1039182	-0.248126978	0.064380849	-0.251425538	-0.840964068	-0.64686732	-1.28889925	-0.549633883	-0.71884395	0.022338926	-0.684210973	-0.989035788	-0.68561947	0.070960308	-1.005324868	-0.742522838	-1.2844351	-0.501429763	-0.774090825	-1.004524445	-0.89799085	-0.817210015	-0.301005633	-1.501755475	-1.2767667	-0.735220635	-0.912679318	-0.854127485	-0.766580485	-1.014479933	-1.063031025	-0.912711783	-1.1733128	-0.656747993	-0.65560881	-0.480577505	-0.189196693	-1.10304376	-1.105901675	-1.19200935	-0.81396039	-0.72714684	-1.007160963	-0.644464358	-1.353844225	-1.206418475	-0.320816143	-1.205548525	-0.873765228	-1.10497655	-0.6691636	-0.359491938	0.37385976	-0.704742885	-0.7430563	-1.43400645	-1.247430025	-0.351727264	-0.419572645	-0.924478918	-0.521722168	-0.897542075	-0.303176715	-0.211678564	-1.217407925	-0.510327585	-0.985299308	-0.440803055	-0.745875975	-0.315994413	0.018175653	-0.35038088	-0.481918805	-0.641903995	-0.810258375	-0.426807958	-0.437624848	-0.575614345	-1.404479875	-1.18854855	-0.364602955	-0.848567638	-1.139305463	-0.846131858	-0.381982708	-0.537491488	-0.331622365	-0.831070103	-0.836564848	-0.488866472	-0.96644581	-1.089487678	-0.51789263	-0.106091675	-1.224594213	-0.672760468	-1.157919865	-0.617928798	-0.137707034	-0.595387763	-0.886741285	-1.017338715	-0.862637565	-1.17652285	-1.023365418	-0.698216688	-0.99813815	-1.46465915	-1.208002075	0.0636544	-1.536276575	-0.692814328	-0.431829118	-1.18279849	-1.06164979	-0.716674235	-1.357682375	-0.76583344	-0.956556875	-0.060052363	-1.65697955	-0.734415895	-0.740810038	-0.099483942	-0.768514965	-0.849024843	-0.439408913	-0.458499733	-0.542555418	-0.98978005	-1.044985725	-0.635469258	-0.252500553	-0.639070848	-0.7088996	0.032727752	-1.036186313	-0.9207826	-0.40856332	-1.79946705	-1.321478375	-0.813584193	-0.100146046	-0.359224971	-1.04235866	-0.691003525	-0.112993223	-0.463451555	-0.086905513	-0.321426955	-0.80153421	-0.418627728	0.93303925	-0.566298188
SEQ1162	-1.191017288	-1.1855017	-0.939747908	-0.71705465	-1.118343585	-1.14149505	-0.908414013	-0.737347658	-0.785490423	-0.42241892	-0.931890675	-0.869140633	-1.1781555	-0.922429008	-1.147016608	-1.2286326	-1.255087525	-1.567227925	-1.508316075	-1.2863256	-1.2944902	-1.105469075	-0.694480943	-0.063055832	-0.665797588	-0.762887013	-0.75015524	-1.495645975	-1.152660675	-0.629451888	-0.886973568	-1.03697091	-0.889381163	-1.20427005	-0.070561555	-0.731860678	-1.243849825	-1.1728535	-0.66704536	-0.908141208	-1.233347988	-0.58893089	-0.880466635	-1.238882875	-1.373191075	-1.46322725	-0.730806565	-0.86418471	-1.501509725	-0.44389048	-0.765752938	-1.2080085	-0.65435012	-1.041391213	-0.978071025	-0.997962513	-0.604930375	-0.52690322	-1.05096205	-1.337488	-0.95509884	-0.533259213	-0.499481335	-1.437642175	-0.882274183	-1.144780825	-1.049077	-0.107370931	-0.8716326	-1.217834975	-1.0340114	-0.404966225	-0.50331781	0.239521542	-0.703228375	-1.09991475	-1.537699825	-1.7065554	-0.92181101	-0.826003115	-1.35929875	-0.8318464	-0.84687649	-0.61439512	-0.59803784	-1.12755955	-0.31538229	-0.949214563	-0.58816366	-0.847681723	-1.154245518	0.315573405	-0.252394745	-0.719687038	-0.691885493	-0.86047518	-0.971665925	-0.340294273	-1.027433175	-1.044419835	-1.171025785	-0.515091593	-1.086016375	-1.22810705	-1.214826525	-1.263027125	-1.9311326	-0.283913444	-0.648753638	-1.331237325	-0.964876433	-1.20998985	-0.748276038	-1.3628542	-0.141370752	-1.00132604	-0.900049558	-1.21506005	-0.974154075	-0.338964105	-0.67879642	-1.25883635	-1.09586285	-0.556335538	-0.780539975	-1.1999235	-0.971713663	-1.1715223	-1.102438225	-1.353484825	-0.17364932	-1.26610019	-1.198550508	-0.420690943	-0.861151623	-1.32161779	-0.70518855	-1.18682195	-0.817033538	-0.981259305	-0.8011787	-1.04741094	-1.003696165	-1.083418025	-0.28045833	-0.853663188	-0.802798598	-0.333934345	-0.40755487	-0.570478263	-1.239337425	-0.999138068	-1.026124185	-0.174259683	-1.304849125	-1.004821663	-0.204516299	-1.7851384	-1.33887665	-0.744966555	-1.849821525	-1.854074375	-0.80355536	-0.21649455	-0.584469962	-1.001438908	-2.016407375	-1.32781059	-0.850869635	-0.047950635	-1.403268675	-1.26671259	-0.69928403	1.259830625	-0.648683383
SEQ1163	0	-0.36644519	-0.137830408	-0.87691961	-0.47129059	0.83540935	-0.164185125	-1.207028	-0.7885655	0.00190586	-0.436701616	-0.200701374	0	-0.567511188	-2.0645484	-0.215709715	-0.97177336	-0.124941986	-0.9169204	-0.924100325	-0.21756366	0	-0.431791818	-0.367775097	-1.15318	-0.507690703	-1.1552335	0.175889955	-0.041881323	0.109841903	0.374328033	-0.21537727	-0.098950009	-0.023295493	0.24101668	-0.287663953	-0.22466202	-0.22674831	0.69860059	-0.307953508	-0.045881851	-0.218771845	-0.280939418	-0.581652528	0.300341113	0.051154983	0.255808585	-0.153901095	0.060410045	0.003499341	-0.125992368	0.518298555	-1.45074115	0.008456347	-0.286760309	-0.946088755	-0.140743271	-0.455629885	-0.74329632	0.422216223	-0.4285505	0.082143852	-0.422610228	-0.47582606	-0.889023185	-0.289273223	0.274282108	-0.985708575	-0.20401269	0.38159032	-0.49223809	-0.210782233	-0.047774623	-0.57859837	-0.1926016	-0.3105625	0.177721412	-0.291315135	-1.0834118	-0.417012503	-0.250044418	0.003453516	0.124225258	-0.12754273	-0.577732623	-0.20969948	-0.17993418	0.63697062	0.034403418	-0.670768848	-0.37296761	-0.089742245	-0.833259675	0.14147106	-0.003976148	-0.484877788	-1.22240255	-1.083063253	-0.428437013	-0.405917867	-0.223482205	-0.345572456	-0.439715135	-0.52520096	-0.73488278	-0.729043865	-0.171598813	0.3959002	-0.082272605	-0.108487631	-0.896333485	-0.214802067	0.46621082	-0.342864158	-0.8000154	-0.710026928	-0.339557388	-0.210042785	0.619882453	-1.387041525	-1.6946535	-0.326117899	-0.249739505	-0.09165375	-0.613215275	-0.26802963	-1.031548501	-0.24555417	-0.287640723	0.121613538	-1.238671667	0.41347844	-0.224275118	0	0.343345068	-1.09380766	0.085935841	1.0067773	-0.14671725	-0.494042875	-0.308079248	0.94134845	1.1568307	-0.149627168	-0.38341408	-0.380413535	-0.23517787	-0.22022816	-0.071420325	-0.321905253	-0.633119448	-0.2780577	-0.936518788	0.035096511	0.234493947	-1.361069325	-1.501957975	-0.209307126	0.075776935	-0.461933703	-1.107049367	-0.102173926	-1.315644525	-0.534801288	0.452273883	0.42962927	-0.48730713	-0.027116532	-0.143066716	-1.138619225	-0.313627185	0.539152688	-1.37028015	-0.177884461	-1.30982845
